0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0.0275599094902563
65,0.0115837187254191
66,0.025877761014238
67,0.0224618032819697
68,0.04410594689944
69,0.0474504002669341
70,0.0227694695500626
71,0.0271436638090525
72,0.0104166666666667
73,0.0271436638090523
74,0.0227694695500608
75,0.0474504002669343
76,0.0441059468994397
77,0.0224618032819701
78,0.0258777610142379
79,0.0115837187254183
80,0.027559909490256
81,0.0245124379481793
82,0.0499782237195209
83,0.0401432022864265
84,0.0232923747656228
85,0.0237974288564099
86,0.0143895905726624
87,0.0271745729691685
88,0.0275599094902567
89,0.0515501672184983
90,0.0358255004834542
91,0.024700508366373
92,0.0210194725405171
93,0.0177592928994296
94,0.0261327016093158
95,0.0314909067039411
