0.000001,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000002,8
0.000002,8
0.000002,8
0.000002,8
0.000002,8
0.000002,8
0.000002,8
0.000002,8
0.000002,8
0.000002,8
0.000011,16
0.000011,16
0.000011,16
0.000011,16
0.000011,16
0.000011,16
0.000011,16
0.000021,16
0.000011,16
0.000011,16
0.000092,32
0.000092,32
0.000081,32
0.000081,32
0.000081,32
0.000081,32
0.000088,32
0.000079,32
0.000079,32
0.000079,32
0.000670,64
0.000739,64
0.000609,64
0.000609,64
0.000700,64
0.000648,64
0.000626,64
0.000626,64
0.000626,64
0.000626,64
0.005321,128
0.005286,128
0.005180,128
0.005223,128
0.005249,128
0.005299,128
0.005205,128
0.005268,128
0.005464,128
0.005378,128
0.053123,256
0.052325,256
0.052729,256
0.052930,256
0.052207,256
0.053178,256
0.052122,256
0.052681,256
0.052965,256
0.052486,256
0.527028,512
0.525201,512
0.521822,512
0.525147,512
0.525241,512
0.527725,512
0.526321,512
0.526479,512
0.524020,512
0.520768,512
4.732299,1024
4.617253,1024
4.647425,1024
4.519233,1024
4.917471,1024
4.564929,1024
4.870771,1024
4.555407,1024
4.727473,1024
4.559349,1024
136.409028,2048
136.390557,2048
136.541672,2048
136.598491,2048
137.720790,2048
136.825926,2048
136.367686,2048
136.650627,2048
136.642195,2048
136.622805,2048
