0.000003,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000002,4
0.000001,4
0.000001,4
0.000001,4
0.000001,4
0.000001,4
0.000001,4
0.000001,4
0.000001,4
0.000001,4
0.000008,8
0.000008,8
0.000008,8
0.000008,8
0.000007,8
0.000007,8
0.000007,8
0.000007,8
0.000018,8
0.000008,8
0.000075,16
0.000063,16
0.000088,16
0.000062,16
0.000086,16
0.000092,16
0.000081,16
0.000080,16
0.000070,16
0.000085,16
0.000581,32
0.000659,32
0.000584,32
0.000714,32
0.000666,32
0.000574,32
0.000616,32
0.000534,32
0.000506,32
0.000506,32
0.004567,64
0.004502,64
0.004332,64
0.004578,64
0.004543,64
0.004426,64
0.004497,64
0.004329,64
0.004288,64
0.004277,64
0.036456,128
0.034901,128
0.034545,128
0.034283,128
0.035150,128
0.034663,128
0.034901,128
0.034022,128
0.034368,128
0.035154,128
0.296292,256
0.297592,256
0.302464,256
0.299557,256
0.299367,256
0.306394,256
0.287616,256
0.292630,256
0.289542,256
0.277019,256
2.331956,512
2.224501,512
2.203910,512
2.198937,512
2.206083,512
2.199477,512
2.199847,512
2.225379,512
2.202491,512
2.235926,512
17.649432,1024
17.636769,1024
17.639024,1024
17.625402,1024
17.722286,1024
17.611777,1024
17.653120,1024
17.748270,1024
17.691817,1024
17.614448,1024
141.943689,2048
141.580812,2048
141.882050,2048
141.516253,2048
141.351237,2048
141.641167,2048
141.596407,2048
141.607048,2048
141.469723,2048
141.515550,2048
