0.000001,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,2
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000000,4
0.000001,8
0.000000,8
0.000000,8
0.000000,8
0.000000,8
0.000000,8
0.000000,8
0.000000,8
0.000000,8
0.000000,8
0.000003,16
0.000003,16
0.000003,16
0.000003,16
0.000003,16
0.000003,16
0.000012,16
0.000003,16
0.000003,16
0.000003,16
0.000021,32
0.000019,32
0.000030,32
0.000020,32
0.000020,32
0.000020,32
0.000020,32
0.000020,32
0.000020,32
0.000020,32
0.000180,64
0.000192,64
0.000163,64
0.000153,64
0.000153,64
0.000197,64
0.000163,64
0.000267,64
0.000226,64
0.000164,64
0.001216,128
0.001233,128
0.001364,128
0.001278,128
0.001211,128
0.001295,128
0.001206,128
0.001371,128
0.001225,128
0.001250,128
0.009733,256
0.009497,256
0.009586,256
0.009600,256
0.009768,256
0.009566,256
0.009731,256
0.009550,256
0.009664,256
0.009794,256
0.077453,512
0.076616,512
0.088812,512
0.075990,512
0.076925,512
0.076303,512
0.075915,512
0.075600,512
0.075122,512
0.075029,512
0.769186,1024
0.775780,1024
0.753906,1024
0.757834,1024
0.772001,1024
0.770950,1024
0.791317,1024
0.753319,1024
0.747228,1024
0.752347,1024
7.625205,2048
7.652278,2048
7.640682,2048
7.649428,2048
7.632806,2048
7.579347,2048
7.612317,2048
7.676742,2048
7.632979,2048
7.619210,2048
